product_id,brand,listing_price,sale_price,discount,revenue,rating,reviews
F34440,Adidas,45.99,22.99,0.5,3145.03,4.2,76.0
B96561,Adidas,65.99,32.99,0.5,4275.5,4.6,72.0
B96339,Adidas,79.99,39.99,0.5,6406.4,3.1,89.0
D97112,Adidas,79.99,39.99,0.5,3815.05,2.8,53.0
F36651,Adidas,55.99,27.99,0.5,3325.21,1.5,66.0
F36308,Adidas,59.99,29.99,0.5,1295.57,4.7,24.0
F35050,Adidas,59.99,29.99,0.5,539.82,5.0,10.0
EE7482,Adidas,39.99,39.99,0.0,71.98,2.8,1.0
EE7502,Adidas,45.99,45.99,0.0,4966.92,4.0,60.0
F36669,Adidas,79.99,39.99,0.5,3383.15,4.5,47.0
F37079,Adidas,69.99,34.99,0.5,6172.24,2.7,98.0
EE8133,Adidas,59.99,59.99,0.0,3779.37,3.8,35.0
G28914,Adidas,119.99,59.99,0.5,5399.1,3.5,50.0
EE8197,Adidas,55.99,55.99,0.0,4736.75,2.4,47.0
EE7511,Adidas,45.99,45.99,0.0,5546.39,4.1,67.0
EG4103,Adidas,39.99,39.99,0.0,4246.94,3.5,59.0
EH2549,Adidas,45.99,45.99,0.0,4470.23,2.7,54.0
EG5006,Adidas,35.99,35.99,0.0,1619.55,3.8,25.0
EH2201,Adidas,39.99,39.99,0.0,6622.34,4.4,92.0
EH2531,Adidas,39.99,39.99,0.0,3815.05,3.1,53.0
EG4273,Adidas,39.99,39.99,0.0,4102.97,4.1,57.0
EG5005,Adidas,35.99,35.99,0.0,1425.2,4.1,22.0
EG4275,Adidas,39.99,39.99,0.0,1583.6,3.8,22.0
EE5906,Adidas,129.99,77.99,0.4,10669.03,1.0,76.0
EE5106,Adidas,79.99,47.99,0.4,7342.47,1.5,85.0
EE5181,Adidas,129.99,77.99,0.4,8422.92,4.7,60.0
EG3238,Adidas,55.99,55.99,0.0,6147.7,4.0,61.0
EE5864,Adidas,79.99,47.99,0.4,5873.98,2.6,68.0
EG1902,Adidas,29.99,29.99,0.0,3400.87,3.0,63.0
EH2552,Adidas,55.99,55.99,0.0,3426.59,3.0,34.0
EG8587,Adidas,55.99,55.99,0.0,5845.36,5.0,58.0
EG3705,Adidas,55.99,55.99,0.0,6147.7,4.5,61.0
EG3173,Adidas,55.99,55.99,0.0,5744.57,3.3,57.0
EG3693,Adidas,55.99,55.99,0.0,4132.06,3.9,41.0
EG3691,Adidas,55.99,55.99,0.0,8264.12,3.2,82.0
CL0244,Adidas,12.99,6.49,0.5,981.29,4.2,84.0
CJ0874,Adidas,14.99,7.49,0.5,1011.15,3.8,75.0
F35030,Adidas,19.99,9.99,0.5,1492.51,4.4,83.0
EG3666,Adidas,79.99,79.99,0.0,1727.78,2.9,12.0
EH1856,Adidas,59.99,59.99,0.0,863.86,3.7,8.0
CL0211,Adidas,12.99,6.49,0.5,806.06,4.2,69.0
EG3491,Adidas,69.99,69.99,0.0,7684.9,2.2,61.0
B23738,Adidas,19.99,9.99,0.5,557.44,4.8,31.0
EG3282,Adidas,45.99,45.99,0.0,6043.09,2.5,73.0
EH1855,Adidas,59.99,59.99,0.0,10690.22,3.1,99.0
B22705,Adidas,59.99,35.99,0.4,1684.33,0.0,26.0
EE6743,Adidas,79.99,47.99,0.4,5442.07,3.0,63.0
EE6122,Adidas,59.99,35.99,0.4,323.91,3.9,5.0
EE6121,Adidas,55.99,33.59,0.4,60.46,2.8,1.0
CM4981,Adidas,24.99,24.99,0.0,1079.57,3.0,24.0
CM4658,Adidas,49.99,49.99,0.0,4229.15,4.4,47.0
EG3283,Adidas,45.99,45.99,0.0,2731.81,3.4,33.0
CM4659,Adidas,49.99,49.99,0.0,5488.9,2.6,61.0
F36671,Adidas,79.99,47.99,0.4,0.0,4.4,0.0
AW4209,Adidas,49.99,29.99,0.4,2699.1,4.0,50.0
G25877,Adidas,129.99,77.99,0.4,2807.64,3.9,20.0
CM4855,Adidas,49.99,49.99,0.0,6298.74,4.3,70.0
EE8452,Adidas,49.99,29.99,0.4,5290.24,4.9,98.0
CM4813,Adidas,32.99,32.99,0.0,5225.62,4.7,88.0
EE8351,Adidas,59.99,35.99,0.4,3303.88,4.2,51.0
G28329,Adidas,129.99,77.99,0.4,9686.36,2.0,69.0
CM4857,Adidas,59.99,59.99,0.0,4211.3,3.6,39.0
CM4900,Adidas,42.99,42.99,0.0,1238.11,3.1,16.0
CM4899,Adidas,42.99,42.99,0.0,7273.91,4.6,94.0
CM4901,Adidas,42.99,42.99,0.0,6190.56,4.1,80.0
CM4830,Adidas,52.99,52.99,0.0,2479.93,4.6,26.0
EF0778,Adidas,109.99,65.99,0.4,7364.48,2.0,62.0
EF0780,Adidas,109.99,65.99,0.4,10809.16,2.7,91.0
G27270,Adidas,69.99,41.99,0.4,7029.13,4.4,93.0
EF1233,Adidas,79.99,47.99,0.4,7947.14,4.2,92.0
CM4878,Adidas,52.99,52.99,0.0,667.67,3.0,7.0
CM4877,Adidas,52.99,52.99,0.0,8393.62,4.1,88.0
G27272,Adidas,69.99,41.99,0.4,2418.62,3.2,32.0
CM4862,Adidas,49.99,49.99,0.0,2519.5,4.5,28.0
CM4979,Adidas,24.99,24.99,0.0,2653.94,2.8,59.0
EF1416,Adidas,149.99,89.99,0.4,3401.62,4.9,21.0
EE7897,Adidas,45.99,32.19,0.3,3882.11,3.0,67.0
CM4884,Adidas,26.99,26.99,0.0,437.24,2.9,9.0
G28373,Adidas,89.99,53.99,0.4,2138.0,3.5,22.0
CM4842,Adidas,55.99,55.99,0.0,0.0,2.5,0.0
EF0822,Adidas,75.99,45.59,0.4,2133.61,4.6,26.0
CM4860,Adidas,59.99,59.99,0.0,1403.77,4.9,13.0
CM4929,Adidas,59.99,59.99,0.0,10042.33,0.0,93.0
G28560,Adidas,79.99,47.99,0.4,6219.5,2.2,72.0
AQ8528,Adidas,69.99,69.99,0.0,9448.65,3.0,75.0
G28208,Adidas,75.99,45.59,0.4,5498.15,2.9,67.0
BB5476,Adidas,79.99,79.99,0.0,9646.79,4.8,67.0
CQ2405,Adidas,79.99,79.99,0.0,4463.44,2.7,31.0
G28209,Adidas,75.99,45.59,0.4,5334.03,3.0,65.0
CL7580,Adidas,45.99,27.59,0.4,3923.3,1.5,79.0
B43687,Adidas,59.99,24.0,0.6,993.6,3.5,23.0
B41645,Adidas,79.99,79.99,0.0,8350.96,3.3,58.0
BY2120,Adidas,109.99,44.0,0.6,7207.2,4.1,91.0
B24105,Adidas,59.99,59.99,0.0,10474.25,2.2,97.0
B96568,Adidas,45.99,45.99,0.0,1821.2,4.2,22.0
FV7826,Adidas,239.99,239.99,0.0,37150.45,2.4,86.0
F35580,Adidas,22.99,22.99,0.0,703.49,4.6,17.0
FV7825,Adidas,239.99,239.99,0.0,3023.87,0.0,7.0
G27707,Adidas,79.99,79.99,0.0,6911.14,3.0,48.0
EE8498,Adidas,219.99,109.99,0.5,14452.69,2.7,73.0
FV4631,Adidas,79.99,79.99,0.0,3599.55,3.0,25.0
EE4465,Adidas,75.99,75.99,0.0,13404.64,2.9,98.0
EE8138,Adidas,49.99,49.99,0.0,1349.73,3.0,15.0
FV4419,Adidas,239.99,239.99,0.0,15983.33,3.1,37.0
G28116,Adidas,45.99,27.59,0.4,3674.99,2.4,74.0
B42315,Adidas,45.99,45.99,0.0,827.82,3.0,10.0
EE9574,Adidas,179.99,125.99,0.3,1133.91,4.3,5.0
EG4960,Adidas,79.99,79.99,0.0,13822.27,3.2,96.0
EE6803,Adidas,49.99,49.99,0.0,8098.38,2.5,90.0
EF5506,Adidas,75.99,75.99,0.0,12447.16,3.2,91.0
G28428,Adidas,89.99,53.99,0.4,5345.01,3.6,55.0
EF5440,Adidas,75.99,75.99,0.0,7386.23,2.0,54.0
FV4190,Adidas,79.99,79.99,0.0,13966.25,4.7,97.0
EH0025,Adidas,39.99,27.99,0.3,4383.23,3.7,87.0
G28331,Adidas,179.99,125.99,0.3,8617.72,2.0,38.0
G25878,Adidas,189.99,132.99,0.3,9814.66,4.2,41.0
EE6802,Adidas,49.99,49.99,0.0,7468.51,2.5,83.0
B42314,Adidas,45.99,45.99,0.0,3062.93,2.4,37.0
CL9955,Adidas,24.99,14.99,0.4,863.42,3.5,32.0
G28336,Adidas,179.99,125.99,0.3,5442.77,5.0,24.0
G54014,Adidas,169.99,118.99,0.3,19490.56,4.7,91.0
FV2806,Adidas,79.99,79.99,0.0,6047.24,4.4,42.0
FV3021,Adidas,79.99,79.99,0.0,1439.82,1.0,10.0
FV3743,Adidas,79.99,79.99,0.0,7343.08,3.8,51.0
FV5359,Adidas,75.99,75.99,0.0,10805.78,3.9,79.0
G54015,Adidas,169.99,118.99,0.3,11351.65,4.1,53.0
BD7929,Adidas,75.99,37.99,0.5,5060.27,1.0,74.0
G26993,Adidas,139.99,97.99,0.3,10053.77,3.7,57.0
EF1625,Adidas,169.99,118.99,0.3,16277.83,3.8,76.0
G27479,Adidas,99.99,59.99,0.4,8422.6,3.9,78.0
EE7911,Adidas,45.99,27.59,0.4,4767.55,4.1,96.0
F35008,Adidas,69.99,34.99,0.5,1700.51,3.6,27.0
G27492,Adidas,169.99,118.99,0.3,11351.65,4.8,53.0
G28885,Adidas,79.99,47.99,0.4,2505.08,4.7,29.0
EF1163,Adidas,139.99,97.99,0.3,14286.94,1.5,81.0
EF8847,Adidas,169.99,118.99,0.3,7282.19,4.2,34.0
B96566,Adidas,45.99,27.59,0.4,248.31,4.9,5.0
EG4159,Adidas,17.99,17.99,0.0,64.76,3.4,2.0
G27484,Adidas,169.99,118.99,0.3,7496.37,4.8,35.0
F34327,Adidas,79.99,39.99,0.5,2159.46,3.5,30.0
CL7477,Adidas,47.99,23.99,0.5,3584.11,2.4,83.0
G27495,Adidas,169.99,118.99,0.3,6425.46,3.6,30.0
B28129,Adidas,79.99,79.99,0.0,10654.67,3.7,74.0
EF1229,Adidas,99.99,59.99,0.4,971.84,3.8,9.0
EF4920,Adidas,79.99,79.99,0.0,7199.1,2.4,50.0
EE6893,Adidas,59.99,35.99,0.4,1554.77,2.2,24.0
EF2335,Adidas,219.99,219.99,0.0,29698.65,2.7,75.0
EF4372,Adidas,119.99,119.99,0.0,9287.23,2.9,43.0
FW9328,Adidas,89.99,89.99,0.0,11338.74,3.3,70.0
B27797,Adidas,55.99,27.99,0.5,4232.09,3.9,84.0
EG7737,Adidas,219.99,219.99,0.0,3563.84,3.0,9.0
DB3105,Adidas,59.99,29.99,0.5,5236.25,3.4,97.0
CG6477,Adidas,75.99,37.99,0.5,4376.45,1.0,64.0
CG3552,Adidas,19.99,9.99,0.5,1780.22,3.7,99.0
EG8778,Adidas,75.99,53.19,0.3,8521.04,3.3,89.0
BB3627,Adidas,99.99,40.0,0.6,1008.0,1.0,14.0
EE4851,Adidas,39.99,23.99,0.4,129.55,4.2,3.0
EF4373,Adidas,119.99,119.99,0.0,18574.45,2.5,86.0
BW0418,Adidas,84.99,34.0,0.6,1162.8,2.6,19.0
G27728,Adidas,32.99,19.79,0.4,71.24,0.0,2.0
BB3628,Adidas,99.99,40.0,0.6,1800.0,4.4,25.0
BB3645,Adidas,99.99,40.0,0.6,5616.0,2.4,78.0
F37427,Adidas,59.99,59.99,0.0,9934.34,4.4,92.0
DB3541,Adidas,139.99,69.99,0.5,10204.54,2.8,81.0
EE7346,Adidas,17.99,17.99,0.0,1424.81,3.0,44.0
EG1866,Adidas,32.99,32.99,0.0,3919.21,4.8,66.0
EE4895,Adidas,79.99,47.99,0.4,8033.53,3.2,93.0
D96635,Adidas,129.99,129.99,0.0,6317.51,4.8,27.0
FV6404,Adidas,139.99,139.99,0.0,14362.97,2.2,57.0
CG6040,Adidas,119.99,59.99,0.5,5075.15,4.6,47.0
EE6074,Adidas,59.99,35.99,0.4,5117.78,2.0,79.0
CG4743,Adidas,69.99,34.99,0.5,5605.4,1.5,89.0
EG2738,Adidas,59.99,59.99,0.0,9286.45,2.2,86.0
F35493,Adidas,59.99,35.99,0.4,3627.79,2.6,56.0
F35597,Adidas,45.99,27.59,0.4,4419.92,4.1,89.0
F35495,Adidas,59.99,35.99,0.4,5441.69,2.5,84.0
F35494,Adidas,59.99,35.99,0.4,3044.75,2.5,47.0
DB1370,Adidas,45.99,22.99,0.5,2565.68,4.7,62.0
F35498,Adidas,39.99,23.99,0.4,431.82,3.8,10.0
DB1372,Adidas,39.99,19.99,0.5,2842.58,3.5,79.0
F36991,Adidas,52.99,26.49,0.5,2050.33,0.0,43.0
B96223,Adidas,55.99,27.99,0.5,705.35,2.4,14.0
F35497,Adidas,39.99,23.99,0.4,3584.11,2.2,83.0
F36501,Adidas,52.99,26.49,0.5,3814.56,0.0,80.0
EE6821,Adidas,75.99,37.99,0.5,683.82,0.0,10.0
EE7745,Adidas,89.99,89.99,0.0,15388.29,4.3,95.0
EE6135,Adidas,59.99,35.99,0.4,323.91,1.0,5.0
AQ0334,Adidas,109.99,54.99,0.5,2870.48,2.5,29.0
B96218,Adidas,55.99,27.99,0.5,1662.61,3.3,33.0
CG5537,Adidas,79.99,39.99,0.5,2303.42,4.0,32.0
AQ0538,Adidas,79.99,39.99,0.5,5326.67,3.1,74.0
EE7777,Adidas,139.99,83.99,0.4,12396.92,4.5,82.0
EF5885,Adidas,75.99,75.99,0.0,8754.05,4.7,64.0
EE8378,Adidas,69.99,41.99,0.4,3098.86,0.0,41.0
EF5870,Adidas,79.99,79.99,0.0,6191.23,3.2,43.0
CG5580,Adidas,89.99,44.99,0.5,4292.05,1.5,53.0
BB7566,Adidas,89.99,44.99,0.5,6235.61,5.0,77.0
AQ0054,Adidas,79.99,39.99,0.5,4822.79,2.4,67.0
B75665,Adidas,109.99,54.99,0.5,7918.56,4.1,80.0
AQ0539,Adidas,79.99,39.99,0.5,1439.64,2.6,20.0
EG2646,Adidas,89.99,89.99,0.0,15712.25,4.7,97.0
EH0181,Adidas,79.99,79.99,0.0,9934.76,4.4,69.0
EF5902,Adidas,119.99,119.99,0.0,9935.17,4.7,46.0
FU6910,Adidas,75.99,75.99,0.0,4377.02,0.0,32.0
AC7104,Adidas,89.99,44.99,0.5,5425.79,3.6,67.0
EF9625,Adidas,279.99,279.99,0.0,16127.42,2.8,32.0
D97946,Adidas,179.99,89.99,0.5,2753.69,5.0,17.0
B75667,Adidas,109.99,54.99,0.5,3662.33,3.6,37.0
BD7080,Adidas,89.99,44.99,0.5,6397.58,2.7,79.0
CL9914,Adidas,24.99,14.99,0.4,1915.72,2.0,71.0
BB6602,Adidas,119.99,59.99,0.5,7126.81,2.6,66.0
EF5435,Adidas,75.99,75.99,0.0,10395.43,4.5,76.0
BC1050,Adidas,89.99,44.99,0.5,4696.96,4.8,58.0
EF5507,Adidas,75.99,75.99,0.0,683.91,3.3,5.0
D97319,Adidas,89.99,44.99,0.5,2348.48,3.7,29.0
EF5985,Adidas,79.99,79.99,0.0,8782.9,2.6,61.0
EF5441,Adidas,75.99,75.99,0.0,11489.69,1.5,84.0
F35769,Adidas,49.99,24.99,0.5,2563.97,4.4,57.0
EG8776,Adidas,75.99,75.99,0.0,3693.11,2.0,27.0
D97429,Adidas,99.99,49.99,0.5,539.89,2.0,6.0
EF0820,Adidas,75.99,75.99,0.0,2325.29,2.9,17.0
EF4027,Adidas,119.99,119.99,0.0,14902.76,3.1,69.0
CG6732,Adidas,55.99,27.99,0.5,2821.39,1.0,56.0
EH2180,Adidas,129.99,129.99,0.0,12635.03,4.0,54.0
EF6050,Adidas,65.99,65.99,0.0,1781.73,3.0,15.0
EF6048,Adidas,65.99,65.99,0.0,4751.28,4.9,40.0
EE7290,Adidas,59.99,35.99,0.4,5700.82,3.9,88.0
EE7449,Adidas,39.99,23.99,0.4,2245.46,1.0,52.0
EE7968,Adidas,39.99,39.99,0.0,4030.99,3.1,56.0
F36481,Adidas,55.99,33.59,0.4,4111.42,2.0,68.0
EG1900,Adidas,29.99,29.99,0.0,2969.01,5.0,55.0
EF6049,Adidas,65.99,65.99,0.0,4038.59,2.5,34.0
EF7141,Adidas,75.99,75.99,0.0,4240.24,3.3,31.0
EF7140,Adidas,75.99,75.99,0.0,11626.47,1.0,85.0
CQ1091,Adidas,69.99,34.99,0.5,3841.9,2.4,61.0
EF7134,Adidas,75.99,75.99,0.0,6155.19,2.4,45.0
EH1097,Adidas,45.99,45.99,0.0,6043.09,2.6,73.0
FV4656,Adidas,75.99,75.99,0.0,4513.81,3.7,33.0
G26947,Adidas,109.99,65.99,0.4,3088.33,4.8,26.0
F34060,Adidas,109.99,65.99,0.4,1306.6,2.5,11.0
G26944,Adidas,109.99,65.99,0.4,11521.85,3.8,97.0
EG5185,Adidas,199.99,199.99,0.0,33838.31,3.9,94.0
EG5188,Adidas,199.99,199.99,0.0,15839.21,2.7,44.0
FV3029,Adidas,79.99,79.99,0.0,12958.38,5.0,90.0
FV4658,Adidas,75.99,75.99,0.0,6291.97,2.7,46.0
CM4831,Adidas,52.99,52.99,0.0,2098.4,3.4,22.0
EF6270,Adidas,89.99,89.99,0.0,13120.54,3.0,81.0
CM4705,Adidas,49.99,49.99,0.0,8638.27,1.5,96.0
FV3031,Adidas,79.99,79.99,0.0,863.89,3.9,6.0
FV5358,Adidas,75.99,75.99,0.0,3282.77,2.7,24.0
DB0594,Adidas,59.99,29.99,0.5,701.77,2.9,13.0
G27461,Adidas,119.99,59.99,0.5,7774.7,4.3,72.0
CM4708,Adidas,49.99,49.99,0.0,1349.73,4.9,15.0
DA9868,Adidas,49.99,24.99,0.5,1484.41,5.0,33.0
EE9540,Adidas,69.99,41.99,0.4,7180.29,3.5,95.0
DB3483,Adidas,79.99,39.99,0.5,647.84,3.4,9.0
EE3912,Adidas,179.99,89.99,0.5,3401.62,3.9,21.0
CJ0183,Adidas,59.99,29.99,0.5,4750.42,4.3,88.0
AQ0534,Adidas,89.99,44.99,0.5,4211.06,3.2,52.0
CK9502,Adidas,45.99,22.99,0.5,2151.86,3.8,52.0
BC1041,Adidas,79.99,39.99,0.5,1511.62,3.9,21.0
CM0065,Adidas,14.99,8.99,0.4,614.92,4.1,38.0
EG3013,Adidas,75.99,75.99,0.0,1641.38,3.5,12.0
EE4966,Adidas,75.99,45.59,0.4,5744.34,5.0,70.0
B75806,Adidas,79.99,79.99,0.0,13822.27,3.3,96.0
CK9434,Adidas,42.99,21.49,0.5,3210.61,4.9,83.0
EH0833,Adidas,69.99,69.99,0.0,9070.7,4.4,72.0
G27637,Adidas,79.99,79.99,0.0,3887.51,3.5,27.0
CL7579,Adidas,45.99,22.99,0.5,3600.23,2.7,87.0
CK9631,Adidas,35.99,17.99,0.5,1424.81,4.2,44.0
EE6091,Adidas,59.99,35.99,0.4,5182.56,4.0,80.0
CL9945,Adidas,27.99,16.79,0.4,997.33,4.1,33.0
FV4189,Adidas,79.99,79.99,0.0,5327.33,2.2,37.0
F34477,Adidas,55.99,27.99,0.5,705.35,3.1,14.0
F34683,Adidas,65.99,32.99,0.5,1603.31,2.5,27.0
CP8827,Adidas,52.99,26.49,0.5,858.28,4.3,18.0
F36998,Adidas,55.99,27.99,0.5,4232.09,2.7,84.0
F36457,Adidas,59.99,29.99,0.5,53.98,1.5,1.0
EE8008,Adidas,79.99,47.99,0.4,4405.48,4.4,51.0
EE5511,Adidas,79.99,47.99,0.4,6737.8,3.9,78.0
EE5602,Adidas,59.99,35.99,0.4,2979.97,2.4,46.0
EE6329,Adidas,79.99,47.99,0.4,3800.81,2.8,44.0
EE5506,Adidas,119.99,71.99,0.4,4794.53,4.7,37.0
F36471,Adidas,45.99,22.99,0.5,993.17,3.7,24.0
EF6551,Adidas,75.99,53.19,0.3,1340.39,4.8,14.0
EE6325,Adidas,79.99,47.99,0.4,6565.03,3.8,76.0
EE5678,Adidas,89.99,53.99,0.4,485.91,4.5,5.0
EE4967,Adidas,75.99,45.59,0.4,6975.27,1.5,85.0
EF8907,Adidas,129.99,77.99,0.4,12915.14,4.4,92.0
EE8688,Adidas,219.99,109.99,0.5,5939.46,3.9,30.0
EE8972,Adidas,65.99,39.59,0.4,2565.43,4.3,36.0
EE7239,Adidas,79.99,47.99,0.4,5442.07,2.8,63.0
G26935,Adidas,129.99,77.99,0.4,6878.72,1.5,49.0
EE5394,Adidas,79.99,47.99,0.4,5010.16,3.0,58.0
EH0033,Adidas,35.99,35.99,0.0,2656.06,4.6,41.0
B75573,Adidas,52.99,26.49,0.5,2384.1,1.0,50.0
EE4883,Adidas,129.99,77.99,0.4,6317.19,3.4,45.0
DA8964,Adidas,109.99,54.99,0.5,197.96,2.6,2.0
CJ8060,Adidas,59.99,29.99,0.5,2159.28,3.2,40.0
B75782,Adidas,79.99,39.99,0.5,1871.53,2.7,26.0
G27401,Adidas,109.99,65.99,0.4,10334.03,4.9,87.0
B75780,Adidas,79.99,39.99,0.5,6262.43,4.2,87.0
S80807,Adidas,79.99,32.0,0.6,2476.8,4.2,43.0
S32279,Adidas,75.99,75.99,0.0,8890.83,4.9,65.0
AC7556,Adidas,129.99,64.99,0.5,11347.25,2.6,97.0
B22785,Adidas,69.99,34.99,0.5,5731.36,2.9,91.0
F35130,Adidas,49.99,24.99,0.5,4408.24,2.0,98.0
B43742,Adidas,55.99,33.59,0.4,1692.94,3.0,28.0
CK9814,Adidas,24.99,12.49,0.5,2135.79,1.0,95.0
CK9571,Adidas,37.99,18.99,0.5,3315.65,3.3,97.0
F34844,Adidas,55.99,27.99,0.5,2972.54,3.1,59.0
F35284,Adidas,159.99,111.99,0.3,9877.52,4.5,49.0
CQ1149,Adidas,79.99,39.99,0.5,5758.56,3.7,80.0
F34739,Adidas,49.99,24.99,0.5,314.87,3.1,7.0
CK9866,Adidas,54.99,27.49,0.5,197.93,4.5,4.0
EE5654,Adidas,109.99,65.99,0.4,5939.1,3.1,50.0
FV3013,Adidas,119.99,119.99,0.0,2159.82,3.9,10.0
F35282,Adidas,159.99,111.99,0.3,16126.56,4.6,80.0
EF9624,Adidas,279.99,279.99,0.0,9071.68,3.5,18.0
CK9865,Adidas,54.99,27.49,0.5,247.41,2.8,5.0
F34073,Adidas,169.99,118.99,0.3,856.73,4.2,4.0
D96551,Adidas,89.99,44.99,0.5,2186.51,4.5,27.0
CK9784,Adidas,59.99,29.99,0.5,1025.66,1.5,19.0
F36512,Adidas,55.99,27.99,0.5,1813.75,3.4,36.0
F35283,Adidas,159.99,111.99,0.3,2015.82,2.5,10.0
EG3096,Adidas,169.99,169.99,0.0,611.96,4.1,2.0
EG3115,Adidas,75.99,75.99,0.0,5471.28,3.6,40.0
EF5550,Adidas,79.99,79.99,0.0,2591.68,2.4,18.0
EF9623,Adidas,279.99,279.99,0.0,31246.88,3.1,62.0
CJ3410,Adidas,45.99,22.99,0.5,993.17,3.5,24.0
CQ1061,Adidas,69.99,34.99,0.5,4219.79,3.5,67.0
BB4014,Adidas,109.99,44.0,0.6,7603.2,4.7,96.0
AQ6095,Adidas,109.99,44.0,0.6,3880.8,2.2,49.0
EF7135,Adidas,75.99,75.99,0.0,13541.42,1.0,99.0
B44500,Adidas,99.99,40.0,0.6,4320.0,3.1,60.0
EF1629,Adidas,149.99,149.99,0.0,16198.92,2.8,60.0
B43600,Adidas,32.99,16.49,0.5,2077.74,3.3,70.0
EG8735,Adidas,119.99,119.99,0.0,12742.94,2.7,59.0
G28713,Adidas,17.99,17.99,0.0,64.76,3.2,2.0
EF3538,Adidas,65.99,39.59,0.4,4061.93,2.5,57.0
CJ9005,Adidas,27.99,13.99,0.5,176.27,1.0,7.0
AH2156,Adidas,69.99,34.99,0.5,0.0,2.7,0.0
FV6447,Adidas,109.99,109.99,0.0,16828.47,4.4,85.0
CM7767,Adidas,89.99,44.99,0.5,4454.01,3.6,55.0
DB0646,Adidas,39.99,23.99,0.4,259.09,2.0,6.0
CG6367,Adidas,59.99,29.99,0.5,4210.6,4.4,78.0
CM7741,Adidas,79.99,39.99,0.5,3383.15,3.5,47.0
CJ9006,Adidas,27.99,13.99,0.5,528.82,4.7,21.0
AC7943,Adidas,49.99,29.99,0.4,4210.6,3.6,78.0
CG6364,Adidas,59.99,29.99,0.5,2699.1,4.4,50.0
BC0534,Adidas,55.99,33.59,0.4,5925.28,2.4,98.0
CK1081,Adidas,24.99,12.49,0.5,2000.9,2.9,89.0
F37022,Adidas,69.99,34.99,0.5,1826.48,3.4,29.0
EE3812,Adidas,59.99,35.99,0.4,2591.28,2.4,40.0
G26834,Adidas,89.99,53.99,0.4,6899.92,2.8,71.0
FV6794,Adidas,239.99,239.99,0.0,34990.54,4.1,81.0
G26790,Adidas,129.99,77.99,0.4,9124.83,3.1,65.0
EH1524,Adidas,99.99,69.99,0.3,2897.59,4.7,23.0
G26548,Adidas,79.99,47.99,0.4,6996.94,2.2,81.0
B42122,Adidas,29.99,17.99,0.4,1068.61,3.6,33.0
F99913,Adidas,79.99,47.99,0.4,6565.03,2.4,76.0
EG1073,Adidas,179.99,179.99,0.0,24622.63,3.8,76.0
EG7893,Adidas,129.99,129.99,0.0,6785.48,4.1,29.0
G28915,Adidas,45.99,22.99,0.5,206.91,3.4,5.0
BB3484,Adidas,109.99,44.0,0.6,3643.2,5.0,46.0
EG1069,Adidas,179.99,179.99,0.0,7775.57,3.3,24.0
EG2015,Adidas,59.99,41.99,0.3,4988.41,2.0,66.0
FW3138,Adidas,99.99,99.99,0.0,9359.06,3.0,52.0
EF2212,Adidas,179.99,179.99,0.0,15227.15,5.0,47.0
EG1071,Adidas,179.99,179.99,0.0,28834.4,3.5,89.0
EG2045,Adidas,109.99,109.99,0.0,6533.41,3.1,33.0
EE4036,Adidas,79.99,79.99,0.0,1295.84,1.0,9.0
FW5423,Adidas,99.99,99.99,0.0,4679.53,2.4,26.0
EG1287,Adidas,79.99,79.99,0.0,2015.75,2.7,14.0
EG2663,Adidas,49.99,49.99,0.0,8638.27,1.0,96.0
EG2017,Adidas,59.99,59.99,0.0,8746.54,2.9,81.0
EG0719,Adidas,169.99,169.99,0.0,11627.32,4.5,38.0
EH1208,Adidas,169.99,169.99,0.0,22336.69,2.7,73.0
EG4901,Adidas,239.99,239.99,0.0,8207.66,4.9,19.0
EE4264,Adidas,119.99,119.99,0.0,1295.89,4.0,6.0
EG1096,Adidas,99.99,99.99,0.0,3959.6,3.6,22.0
EG1011,Adidas,149.99,149.99,0.0,23488.43,3.3,87.0
EG2052,Adidas,109.99,109.99,0.0,7523.32,4.4,38.0
EG0720,Adidas,169.99,169.99,0.0,21112.76,4.5,69.0
EF2696,Adidas,149.99,149.99,0.0,5669.62,4.0,21.0
EG0715,Adidas,179.99,179.99,0.0,5507.69,3.9,17.0
EE4614,Adidas,75.99,75.99,0.0,4787.37,5.0,35.0
EH1333,Adidas,79.99,79.99,0.0,8206.97,4.3,57.0
EF0524,Adidas,89.99,89.99,0.0,15874.24,4.4,98.0
EH1847,Adidas,179.99,179.99,0.0,11339.37,3.3,35.0
G27491,Adidas,179.99,125.99,0.3,5669.55,3.4,25.0
EF0708,Adidas,129.99,129.99,0.0,10295.21,3.5,44.0
EE4005,Adidas,149.99,149.99,0.0,3779.75,4.8,14.0
EG0761,Adidas,169.99,169.99,0.0,29986.24,2.8,98.0
EF2774,Adidas,69.99,69.99,0.0,2141.69,3.9,17.0
EE5147,Adidas,129.99,129.99,0.0,4679.64,4.0,20.0
EF1565,Adidas,229.99,229.99,0.0,12419.46,4.4,30.0
F35285,Adidas,159.99,111.99,0.3,18747.13,4.3,93.0
G27482,Adidas,169.99,118.99,0.3,16706.2,2.5,78.0
BC1031,Adidas,69.99,34.99,0.5,1700.51,1.5,27.0
F35539,Adidas,17.99,17.99,0.0,615.26,4.6,19.0
CK9816,Adidas,24.99,12.49,0.5,696.94,1.0,31.0
B96338,Adidas,79.99,39.99,0.5,3095.23,2.2,43.0
